id,value,category,priority,timestamp,metadata
point_008857,8857,category_17,medium,1756824503.0230381,Generated point 8857
point_008858,8858,category_18,low,1756824503.0230582,Generated point 8858
point_008859,8859,category_19,medium,1756824503.0230796,Generated point 8859
point_008860,8860,category_0,medium,1756824503.0230992,Generated point 8860
point_008861,8861,category_1,high,1756824503.023114,Generated point 8861
point_008862,8862,category_2,low,1756824503.023128,Generated point 8862
point_008863,8863,category_3,high,1756824503.023154,Generated point 8863
point_008864,8864,category_4,medium,1756824503.0231674,Generated point 8864
point_008865,8865,category_5,low,1756824503.0231817,Generated point 8865
point_008866,8866,category_6,high,1756824503.023196,Generated point 8866
point_008867,8867,category_7,medium,1756824503.02321,Generated point 8867
point_008868,8868,category_8,high,1756824503.0232244,Generated point 8868
point_008869,8869,category_9,high,1756824503.0232391,Generated point 8869
point_008870,8870,category_10,medium,1756824503.0232534,Generated point 8870
point_008871,8871,category_11,low,1756824503.023268,Generated point 8871
point_008872,8872,category_12,high,1756824503.0232828,Generated point 8872
point_008873,8873,category_13,low,1756824503.0232975,Generated point 8873
point_008874,8874,category_14,low,1756824503.023312,Generated point 8874
point_008875,8875,category_15,high,1756824503.0233262,Generated point 8875
point_008876,8876,category_16,medium,1756824503.0233414,Generated point 8876
point_008877,8877,category_17,low,1756824503.023356,Generated point 8877
point_008878,8878,category_18,high,1756824503.023381,Generated point 8878
point_008879,8879,category_19,medium,1756824503.023395,Generated point 8879
point_008880,8880,category_0,high,1756824503.0234098,Generated point 8880
point_008881,8881,category_1,low,1756824503.0234308,Generated point 8881
point_008882,8882,category_2,high,1756824503.023445,Generated point 8882
point_008883,8883,category_3,medium,1756824503.0234594,Generated point 8883
point_008884,8884,category_4,low,1756824503.0234733,Generated point 8884
point_008885,8885,category_5,low,1756824503.02353,Generated point 8885
point_008886,8886,category_6,medium,1756824503.0237877,Generated point 8886
point_008887,8887,category_7,low,1756824503.0238066,Generated point 8887
point_008888,8888,category_8,medium,1756824503.0238225,Generated point 8888
point_008889,8889,category_9,low,1756824503.0238373,Generated point 8889
point_008890,8890,category_10,medium,1756824503.0238523,Generated point 8890
point_008891,8891,category_11,low,1756824503.023867,Generated point 8891
point_008892,8892,category_12,medium,1756824503.0238886,Generated point 8892
point_008893,8893,category_13,medium,1756824503.0239034,Generated point 8893
point_008894,8894,category_14,medium,1756824503.0239186,Generated point 8894
point_008895,8895,category_15,medium,1756824503.0239332,Generated point 8895
point_008896,8896,category_16,low,1756824503.0239475,Generated point 8896
point_008897,8897,category_17,medium,1756824503.0239615,Generated point 8897
point_008898,8898,category_18,medium,1756824503.0239766,Generated point 8898
point_008899,8899,category_19,medium,1756824503.0239909,Generated point 8899
point_008900,8900,category_0,medium,1756824503.0240054,Generated point 8900
point_008901,8901,category_1,low,1756824503.0240197,Generated point 8901
point_008902,8902,category_2,medium,1756824503.024034,Generated point 8902
point_008903,8903,category_3,high,1756824503.0240512,Generated point 8903
point_008904,8904,category_4,high,1756824503.0240808,Generated point 8904
point_008905,8905,category_5,medium,1756824503.0240989,Generated point 8905
point_008906,8906,category_6,medium,1756824503.0241125,Generated point 8906
point_008907,8907,category_7,low,1756824503.0241263,Generated point 8907
point_008908,8908,category_8,medium,1756824503.0241404,Generated point 8908
point_008909,8909,category_9,medium,1756824503.0241542,Generated point 8909
point_008910,8910,category_10,medium,1756824503.0241685,Generated point 8910
point_008911,8911,category_11,low,1756824503.0241828,Generated point 8911
point_008912,8912,category_12,high,1756824503.0241964,Generated point 8912
point_008913,8913,category_13,low,1756824503.0242102,Generated point 8913
point_008914,8914,category_14,high,1756824503.024224,Generated point 8914
point_008915,8915,category_15,medium,1756824503.0242379,Generated point 8915
point_008916,8916,category_16,low,1756824503.0242517,Generated point 8916
point_008917,8917,category_17,high,1756824503.0242836,Generated point 8917
point_008918,8918,category_18,medium,1756824503.0242982,Generated point 8918
point_008919,8919,category_19,high,1756824503.024313,Generated point 8919
point_008920,8920,category_0,high,1756824503.0243275,Generated point 8920
point_008921,8921,category_1,low,1756824503.0243416,Generated point 8921
point_008922,8922,category_2,low,1756824503.024358,Generated point 8922
point_008923,8923,category_3,high,1756824503.0243833,Generated point 8923
point_008924,8924,category_4,low,1756824503.0243974,Generated point 8924
point_008925,8925,category_5,high,1756824503.0244117,Generated point 8925
point_008926,8926,category_6,high,1756824503.0244257,Generated point 8926
point_008927,8927,category_7,low,1756824503.0244405,Generated point 8927
point_008928,8928,category_8,high,1756824503.0244544,Generated point 8928
point_008929,8929,category_9,low,1756824503.0244749,Generated point 8929
point_008930,8930,category_10,low,1756824503.024488,Generated point 8930
point_008931,8931,category_11,low,1756824503.0245008,Generated point 8931
point_008932,8932,category_12,low,1756824503.0245137,Generated point 8932
point_008933,8933,category_13,medium,1756824503.0245364,Generated point 8933
point_008934,8934,category_14,medium,1756824503.0245674,Generated point 8934
point_008935,8935,category_15,medium,1756824503.0245802,Generated point 8935
point_008936,8936,category_16,low,1756824503.024593,Generated point 8936
point_008937,8937,category_17,medium,1756824503.0246058,Generated point 8937
point_008938,8938,category_18,high,1756824503.0246184,Generated point 8938
point_008939,8939,category_19,low,1756824503.0246384,Generated point 8939
point_008940,8940,category_0,high,1756824503.0246515,Generated point 8940
point_008941,8941,category_1,medium,1756824503.0246644,Generated point 8941
point_008942,8942,category_2,low,1756824503.0246773,Generated point 8942
point_008943,8943,category_3,medium,1756824503.0246902,Generated point 8943
point_008944,8944,category_4,medium,1756824503.0247035,Generated point 8944
point_008945,8945,category_5,low,1756824503.0247166,Generated point 8945
point_008946,8946,category_6,low,1756824503.0247302,Generated point 8946
point_008947,8947,category_7,high,1756824503.0247433,Generated point 8947
point_008948,8948,category_8,low,1756824503.0247567,Generated point 8948
point_008949,8949,category_9,low,1756824503.0247705,Generated point 8949
point_008950,8950,category_10,medium,1756824503.0249522,Generated point 8950
point_008951,8951,category_11,medium,1756824503.0249698,Generated point 8951
point_008952,8952,category_12,low,1756824503.0249846,Generated point 8952
point_008953,8953,category_13,low,1756824503.0249991,Generated point 8953
point_008954,8954,category_14,low,1756824503.025013,Generated point 8954
point_008955,8955,category_15,medium,1756824503.0250268,Generated point 8955
point_008956,8956,category_16,low,1756824503.0250587,Generated point 8956
point_008957,8957,category_17,low,1756824503.025073,Generated point 8957
point_008958,8958,category_18,high,1756824503.0250869,Generated point 8958
point_008959,8959,category_19,medium,1756824503.0251055,Generated point 8959
point_008960,8960,category_0,medium,1756824503.0251203,Generated point 8960
point_008961,8961,category_1,medium,1756824503.0251346,Generated point 8961
point_008962,8962,category_2,low,1756824503.025149,Generated point 8962
point_008963,8963,category_3,low,1756824503.0251632,Generated point 8963
point_008964,8964,category_4,high,1756824503.0251772,Generated point 8964
point_008965,8965,category_5,high,1756824503.0251918,Generated point 8965
point_008966,8966,category_6,high,1756824503.0252652,Generated point 8966
point_008967,8967,category_7,medium,1756824503.0252833,Generated point 8967
point_008968,8968,category_8,medium,1756824503.0252986,Generated point 8968
point_008969,8969,category_9,high,1756824503.0253134,Generated point 8969
point_008970,8970,category_10,low,1756824503.025328,Generated point 8970
point_008971,8971,category_11,medium,1756824503.0253422,Generated point 8971
point_008972,8972,category_12,low,1756824503.0253565,Generated point 8972
point_008973,8973,category_13,high,1756824503.0253708,Generated point 8973
point_008974,8974,category_14,high,1756824503.0253854,Generated point 8974
point_008975,8975,category_15,high,1756824503.0254006,Generated point 8975
point_008976,8976,category_16,high,1756824503.025415,Generated point 8976
point_008977,8977,category_17,low,1756824503.0254486,Generated point 8977
point_008978,8978,category_18,medium,1756824503.0254626,Generated point 8978
point_008979,8979,category_19,low,1756824503.0254767,Generated point 8979
point_008980,8980,category_0,low,1756824503.0254908,Generated point 8980
point_008981,8981,category_1,medium,1756824503.0255048,Generated point 8981
point_008982,8982,category_2,medium,1756824503.0255187,Generated point 8982
point_008983,8983,category_3,high,1756824503.025533,Generated point 8983
point_008984,8984,category_4,low,1756824503.025547,Generated point 8984
point_008985,8985,category_5,medium,1756824503.0255606,Generated point 8985
point_008986,8986,category_6,high,1756824503.025575,Generated point 8986
point_008987,8987,category_7,high,1756824503.025589,Generated point 8987
point_008988,8988,category_8,low,1756824503.025603,Generated point 8988
point_008989,8989,category_9,medium,1756824503.0256164,Generated point 8989
point_008990,8990,category_10,low,1756824503.0256302,Generated point 8990
point_008991,8991,category_11,low,1756824503.0256445,Generated point 8991
point_008992,8992,category_12,medium,1756824503.0256584,Generated point 8992
point_008993,8993,category_13,low,1756824503.025673,Generated point 8993
point_008994,8994,category_14,high,1756824503.025687,Generated point 8994
point_008995,8995,category_15,medium,1756824503.0257003,Generated point 8995
point_008996,8996,category_16,low,1756824503.0257313,Generated point 8996
point_008997,8997,category_17,low,1756824503.0257454,Generated point 8997
point_008998,8998,category_18,medium,1756824503.0257602,Generated point 8998
point_008999,8999,category_19,high,1756824503.0257754,Generated point 8999
point_009000,9000,category_0,high,1756824503.0257902,Generated point 9000
point_009001,9001,category_1,medium,1756824503.0258048,Generated point 9001
point_009002,9002,category_2,high,1756824503.0258188,Generated point 9002
point_009003,9003,category_3,medium,1756824503.0258338,Generated point 9003
point_009004,9004,category_4,medium,1756824503.025848,Generated point 9004
point_009005,9005,category_5,medium,1756824503.025862,Generated point 9005
point_009006,9006,category_6,medium,1756824503.0258763,Generated point 9006
point_009007,9007,category_7,high,1756824503.0258913,Generated point 9007
point_009008,9008,category_8,low,1756824503.0259054,Generated point 9008
point_009009,9009,category_9,medium,1756824503.0259194,Generated point 9009
point_009010,9010,category_10,high,1756824503.025934,Generated point 9010
